# 1. proc label     2. energy            3. bias correction   4. time
            119    -9.509672653108e-01   4.270553413281e-04   3.262645e+04
            120    -9.117646431110e-01   3.778018055174e-04   2.701147e+04
            121    -9.068283629183e-01   6.088074672746e-04   3.112235e+04
            122    -9.051161618545e-01   3.688604419745e-04   2.819386e+04
            123    -9.198547885059e-01   3.729337574746e-04   2.574746e+04
            124    -9.256944473021e-01   3.752418330392e-04   3.243340e+04
            125    -9.292615980264e-01   3.661558632777e-04   2.628422e+04
            126    -8.992486802359e-01   2.383046800339e-04   2.876327e+04
            127    -9.463318134858e-01   3.785189474850e-04   3.367754e+04
            128    -8.970142042493e-01   3.566398916634e-04   3.634429e+04
            129    -9.261936895495e-01   3.588607435393e-04   3.053168e+04
            130    -9.507584800187e-01   3.600936975968e-04   3.157553e+04
            131    -9.385109731614e-01   3.534076610616e-04   2.883069e+04
            132    -9.436255406919e-01   3.916172040482e-04   2.802839e+04
            133    -9.825555568051e-01   3.842520891671e-04   3.365156e+04
            134    -9.336880477519e-01   2.983344660418e-04   3.216053e+04
            135    -9.223663371831e-01   3.307892813995e-04   2.925894e+04
            136    -9.108780732984e-01   3.776603281602e-04   2.762714e+04
            137    -8.742185774053e-01   3.289029168311e-04   2.883082e+04
            138    -9.226949082794e-01   3.355477445218e-04   3.217796e+04
            139    -9.346401362975e-01   3.217148671313e-04   3.040159e+04
            140    -9.333564489311e-01   3.044796912837e-04   2.906279e+04
            141    -9.438225366729e-01   3.274763458342e-04   3.231845e+04
            142    -9.330522158226e-01   2.963825962836e-04   3.198794e+04
            143    -9.202528446096e-01   3.737487229058e-04   2.973218e+04
            144    -9.011470842414e-01   2.844420156437e-04   2.513007e+04
            145    -9.306140653921e-01   3.350282000654e-04   3.149142e+04
            146    -9.269607606135e-01   3.567214920026e-04   3.270860e+04
            147    -9.020319877728e-01   3.974616238536e-04   2.951194e+04
            148    -8.878091840768e-01   2.931950024340e-04   2.849601e+04
