# 1. proc label     2. energy            3. bias correction   4. niters  5. time
72.55666666666667    -8.771532125635e-01   2.409875590781e-04   7.2557e+01   7.8150e+04
         73.002    -8.702832011852e-01   2.369500688456e-04   7.3002e+01   7.6089e+04
          73.18    -8.801652026499e-01   2.506516215522e-04   7.3180e+01   8.0876e+04
73.23333333333333    -8.855962787483e-01   2.473242137777e-04   7.3233e+01   7.9579e+04
71.62666666666667    -8.645587380241e-01   2.539076704160e-04   7.1627e+01   7.3974e+04
71.99866666666667    -8.627976175120e-01   2.346303418494e-04   7.1999e+01   7.8040e+04
73.01066666666667    -8.632378887282e-01   2.272505789355e-04   7.3011e+01   7.5897e+04
         73.046    -8.818938097837e-01   2.397333375427e-04   7.3046e+01   7.7636e+04
         72.284    -8.574379883495e-01   2.383537950583e-04   7.2284e+01   6.7881e+04
72.46266666666666    -8.702124077103e-01   2.302155348854e-04   7.2463e+01   7.4142e+04
72.76266666666666    -8.709174779950e-01   2.336508949853e-04   7.2763e+01   7.2869e+04
73.81066666666666    -8.715363151025e-01   2.387787690068e-04   7.3811e+01   8.1008e+04
         73.576    -8.787656941185e-01   2.669149878119e-04   7.3576e+01   7.8003e+04
         74.244    -8.741785647438e-01   2.396299666226e-04   7.4244e+01   8.2381e+04
72.50733333333334    -8.593636412866e-01   2.404754600549e-04   7.2507e+01   7.3386e+04
         73.262    -8.779274738996e-01   2.286266867129e-04   7.3262e+01   7.7749e+04
73.22933333333333    -8.797719476549e-01   2.429381841632e-04   7.3229e+01   8.2587e+04
          73.07    -8.759103329119e-01   2.522271120956e-04   7.3070e+01   7.1380e+04
73.62333333333333    -8.743902661227e-01   2.381853477779e-04   7.3623e+01   8.0698e+04
         71.932    -8.580892765982e-01   2.502573154607e-04   7.1932e+01   7.3207e+04
71.91266666666667    -8.860694459084e-01   2.539503325961e-04   7.1913e+01   7.2218e+04
         73.144    -8.863924619056e-01   2.291246507769e-04   7.3144e+01   7.6785e+04
          72.17    -8.807616590705e-01   2.286956651586e-04   7.2170e+01   7.9480e+04
72.67866666666667    -8.704529254251e-01   2.367926574466e-04   7.2679e+01   7.6285e+04
73.13666666666667    -8.877048647511e-01   2.663492981416e-04   7.3137e+01   7.8758e+04
72.91266666666667    -8.595321999323e-01   2.239405639368e-04   7.2913e+01   7.8483e+04
72.90133333333333    -8.710067855086e-01   2.894735696454e-04   7.2901e+01   7.5199e+04
72.54266666666666    -8.612478274795e-01   2.214384202501e-04   7.2543e+01   7.2999e+04
73.23133333333334    -8.766104477996e-01   2.738543751162e-04   7.3231e+01   8.0286e+04
72.66933333333333    -8.802226113888e-01   2.154099358664e-04   7.2669e+01   7.5120e+04
72.63666666666667    -8.751931602184e-01   2.528528972381e-04   7.2637e+01   7.4114e+04
         73.354    -8.940440435075e-01   2.670871513949e-04   7.3354e+01   7.9682e+04
72.27666666666667    -8.881666882358e-01   2.498297992177e-04   7.2277e+01   7.0464e+04
72.87066666666666    -8.663431130077e-01   2.391108574611e-04   7.2871e+01   7.4915e+04
72.65466666666667    -8.618027762390e-01   2.063579882856e-04   7.2655e+01   7.4545e+04
72.01466666666667    -8.405591779431e-01   2.136436192031e-04   7.2015e+01   7.0474e+04
         72.372    -8.699715813773e-01   2.326234959156e-04   7.2372e+01   7.3323e+04
         72.294    -8.726932899520e-01   2.327636507985e-04   7.2294e+01   7.6130e+04
         73.292    -8.834203137028e-01   2.630645013459e-04   7.3292e+01   7.7293e+04
73.42266666666667    -8.907648360544e-01   2.341848430379e-04   7.3423e+01   7.2440e+04
         72.478    -8.848264132133e-01   2.595028084158e-04   7.2478e+01   7.0824e+04
71.98933333333333    -8.683941254780e-01   2.347231445835e-04   7.1989e+01   7.3824e+04
         72.486    -8.743079331804e-01   2.415636479436e-04   7.2486e+01   7.6685e+04
         71.972    -8.701046478013e-01   2.444735650004e-04   7.1972e+01   7.1841e+04
73.43666666666667    -8.754270346980e-01   2.371267753724e-04   7.3437e+01   7.8592e+04
73.30933333333333    -8.708571512071e-01   2.339577420365e-04   7.3309e+01   8.2225e+04
72.56533333333333    -8.660605716521e-01   2.442355027586e-04   7.2565e+01   7.6252e+04
72.89733333333334    -8.856212201225e-01   2.475872623263e-04   7.2897e+01   7.5978e+04
         71.352    -8.643083491844e-01   2.432203241220e-04   7.1352e+01   7.0746e+04
72.44666666666667    -8.619520332284e-01   2.284063523526e-04   7.2447e+01   7.7654e+04
         73.082    -8.724056370784e-01   2.318899644461e-04   7.3082e+01   7.8332e+04
72.13733333333333    -8.749772875943e-01   2.437911608707e-04   7.2137e+01   7.6363e+04
         72.604    -8.684138921215e-01   2.487231858272e-04   7.2604e+01   7.2430e+04
         72.098    -8.816926750038e-01   2.792294719107e-04   7.2098e+01   7.2924e+04
72.99066666666667    -8.732949090240e-01   2.347884856929e-04   7.2991e+01   7.8245e+04
         73.044    -8.667700819115e-01   2.787602670051e-04   7.3044e+01   7.5568e+04
