# 1. proc label     2. energy            3. bias correction   4. time
            132    -1.074437373528e+00   6.754780772463e-04   8.3091e+04
            133    -1.032979371357e+00   4.902893061250e-04   8.3557e+04
            134    -1.043346466588e+00   5.935902980944e-04   7.6115e+04
            135    -1.065646956412e+00   4.873989392021e-04   8.7430e+04
            136    -1.040722887904e+00   5.591286656284e-04   7.9139e+04
            137    -1.067812365618e+00   5.740141888823e-04   7.8084e+04
            138    -1.061019207137e+00   5.556844530575e-04   8.3246e+04
            139    -1.028533809167e+00   4.451566888382e-04   7.7225e+04
            140    -1.050124794322e+00   4.744630427439e-04   8.7256e+04
            141    -1.054669637377e+00   5.110322859555e-04   7.7338e+04
            142    -1.029662177365e+00   6.189367628775e-04   8.5205e+04
            143    -1.060851978369e+00   5.722758419941e-04   8.7878e+04
            144    -1.065994407984e+00   6.353181523729e-04   8.5608e+04
            145    -1.079103541602e+00   6.095027033559e-04   8.5824e+04
            146    -1.018241796582e+00   4.714484325545e-04   8.2782e+04
            147    -1.053466355946e+00   5.994706456656e-04   8.7920e+04
            148    -1.058792477646e+00   6.479183204287e-04   8.7012e+04
            149    -1.049073623839e+00   7.373434563568e-04   8.6645e+04
            150    -1.035566388355e+00   4.190034946339e-04   8.0384e+04
            151    -1.070984101198e+00   5.992856168090e-04   8.0557e+04
            152    -1.042026010208e+00   5.255342093032e-04   7.1146e+04
            153    -1.058486191292e+00   6.516911617147e-04   8.1749e+04
            154    -1.047025986297e+00   5.776934910657e-04   8.1830e+04
            155    -1.051944034463e+00   4.241554765071e-04   8.9930e+04
            156    -1.076068670124e+00   5.440927566927e-04   8.6399e+04
            157    -1.067337014068e+00   6.443720968752e-04   8.4170e+04
            158    -1.034360794587e+00   4.621050628434e-04   7.9775e+04
            159    -1.082549963105e+00   5.484641915505e-04   8.9438e+04
            160    -1.080250030540e+00   6.948457729737e-04   8.5223e+04
            161    -1.066106287982e+00   6.232890086870e-04   9.1232e+04
            162    -1.047340522806e+00   7.036611419039e-04   8.5450e+04
            163    -1.040341890767e+00   4.614026462611e-04   7.9037e+04
            164    -1.078927209365e+00   6.574121538656e-04   8.7747e+04
            165    -1.073729931198e+00   6.031185296490e-04   8.4741e+04
            166    -1.089316139421e+00   8.093779828671e-04   8.7738e+04
            167    -1.072296362388e+00   5.588256507267e-04   8.3957e+04
            168    -1.043750302546e+00   5.572182094714e-04   8.0662e+04
            169    -1.046737519003e+00   6.822558392849e-04   8.8037e+04
            170    -1.066490138592e+00   5.132439040660e-04   8.3049e+04
            171    -1.064365503838e+00   7.100572082302e-04   8.5040e+04
            172    -1.064732984797e+00   6.430773464481e-04   8.4607e+04
            173    -1.025309107064e+00   4.237436553168e-04   7.8723e+04
            174    -1.057127204855e+00   5.190302720092e-04   8.0332e+04
            175    -1.073989409237e+00   5.908076586069e-04   8.6435e+04
            176    -1.077884673542e+00   7.549798357029e-04   9.0640e+04
            177    -1.048919892514e+00   5.285287004327e-04   8.3140e+04
            178    -1.090705559588e+00   7.127197902143e-04   8.6998e+04
            179    -1.060307141919e+00   7.495700426398e-04   8.4169e+04
            180    -1.044547491044e+00   4.092801427305e-04   7.9676e+04
            181    -1.051062349486e+00   4.907930143687e-04   8.2373e+04
            182    -1.058265195203e+00   5.665234774916e-04   7.8528e+04
            183    -1.033059715641e+00   5.478722020282e-04   7.3718e+04
            184    -1.054293569473e+00   5.740325965688e-04   7.6130e+04
            185    -1.047874870036e+00   6.850603253767e-04   8.3276e+04
            186    -1.046127458124e+00   5.929150629054e-04   7.3475e+04
            187    -1.055421096289e+00   5.382223053008e-04   7.7944e+04
            188    -1.063285902089e+00   4.808092532875e-04   7.7191e+04
            189    -1.047669788004e+00   6.107998492988e-04   7.8891e+04
            190    -1.048973351692e+00   5.438313840441e-04   7.9755e+04
            191    -1.052833721741e+00   6.214167631750e-04   8.1705e+04
            192    -1.074094462906e+00   8.375986593906e-04   9.6254e+04
            193    -1.032540302820e+00   5.509695914742e-04   8.4155e+04
            194    -1.068572032037e+00   5.860575844085e-04   8.8107e+04
            195    -1.051542082842e+00   4.823994134758e-04   8.5423e+04
            196    -1.043170183508e+00   6.123927544644e-04   8.6334e+04
            197    -1.071124396526e+00   7.893019846758e-04   8.5869e+04
            198    -1.058065364829e+00   5.951298400274e-04   9.0857e+04
            199    -1.046567358679e+00   5.110822716029e-04   8.6061e+04
            200    -1.015553606344e+00   3.183771293754e-04   7.2749e+04
            201    -1.050207220872e+00   6.999160687367e-04   8.2966e+04
            202    -1.062262326422e+00   6.405706669329e-04   8.1031e+04
            203    -1.043496960718e+00   5.716142436701e-04   8.6990e+04
            204    -1.025530530772e+00   5.316975602548e-04   8.3991e+04
            205    -1.055105268561e+00   5.951887893417e-04   8.6554e+04
            206    -1.057018829889e+00   5.414390131982e-04   8.4306e+04
            207    -1.069458755150e+00   5.012890512105e-04   8.0658e+04
            208    -1.040309980055e+00   6.071210443337e-04   8.3657e+04
            209    -1.060221645302e+00   6.078293640156e-04   8.2659e+04
            210    -1.080191664542e+00   6.532915546942e-04   8.7295e+04
            211    -1.077590020059e+00   7.800980258138e-04   8.1569e+04
            212    -1.057738811103e+00   5.165480509304e-04   7.4543e+04
            213    -1.082045164056e+00   6.099290227690e-04   8.0462e+04
            214    -1.017362975866e+00   5.025489993055e-04   8.2315e+04
            215    -1.046091274764e+00   6.124564349280e-04   8.5632e+04
            216    -1.058350745160e+00   6.467140373767e-04   8.4619e+04
            217    -1.054128435881e+00   5.571024475059e-04   8.6999e+04
            218    -1.074693154397e+00   5.718788285578e-04   7.9542e+04
            219    -1.056504129976e+00   6.780943399119e-04   8.9507e+04
            220    -1.034329692520e+00   4.860664259550e-04   8.8028e+04
            221    -1.063941977429e+00   6.020832785134e-04   8.2466e+04
            222    -1.040028596367e+00   5.836880348001e-04   8.1285e+04
            223    -1.066042057663e+00   5.671535984652e-04   8.5073e+04
            224    -1.065729406473e+00   5.639479408061e-04   9.3558e+04
            225    -1.072076304921e+00   5.213391804614e-04   8.2837e+04
            226    -1.065911529592e+00   6.884313536009e-04   8.8987e+04
            227    -1.070509670892e+00   5.737855512531e-04   8.0727e+04
            228    -1.082215793389e+00   6.867912764833e-04   8.6178e+04
            229    -1.063909716285e+00   4.806658240948e-04   7.7934e+04
            230    -1.065390659615e+00   6.269688224991e-04   8.6177e+04
            231    -1.056865643856e+00   7.602744408031e-04   9.4530e+04
