# 1. proc label     2. energy            3. bias correction   4. time
              0    -9.274320166555e-01   2.278953674042e-04   3.045894e+04
              1    -9.295884003992e-01   8.751356547548e-04   3.041792e+04
              2    -9.284283975691e-01   3.919989781393e-04   2.862485e+04
              3    -9.188077734315e-01   2.819421965071e-04   2.726818e+04
              4    -9.122425460277e-01   3.558481952575e-04   3.086410e+04
              5    -9.190736520659e-01   2.891976536963e-04   2.764553e+04
              6    -9.242815821630e-01   4.394160992429e-04   2.742449e+04
              7    -9.038333517629e-01   2.591130245802e-04   2.809605e+04
              8    -9.186328915595e-01   3.037507829320e-04   2.899264e+04
              9    -9.071580748896e-01   2.631634223699e-04   2.911042e+04
             10    -9.135467491978e-01   2.829384984411e-04   2.552260e+04
             11    -9.024283767614e-01   2.634061745423e-04   3.321901e+04
             12    -9.013638443083e-01   2.556293906721e-04   2.954618e+04
             13    -9.129466597733e-01   2.835664887620e-04   2.957158e+04
             14    -9.074229096433e-01   3.943573643724e-04   3.161112e+04
             15    -9.055566484694e-01   2.631737161295e-04   2.499449e+04
             16    -9.241793265312e-01   3.011325634710e-04   3.477788e+04
             17    -9.499506639726e-01   3.480620001808e-04   2.949788e+04
             18    -9.206721310028e-01   4.094597690665e-04   3.125157e+04
             19    -9.138564340869e-01   2.644720573210e-04   2.908409e+04
             20    -9.001773130986e-01   4.090796544750e-04   2.934765e+04
             21    -9.304051784021e-01   3.782163087494e-04   2.878353e+04
             22    -9.023439902725e-01   4.043518118144e-04   2.959176e+04
             23    -9.076598521463e-01   4.090266188367e-04   2.923066e+04
             24    -8.860098429895e-01   3.623740611887e-04   2.893435e+04
             25    -9.229252945497e-01   3.105427542291e-04   3.166177e+04
             26    -9.155461104978e-01   3.579836294150e-04   2.687548e+04
             27    -9.282055868548e-01   3.933655235001e-04   3.267943e+04
             28    -8.878909219386e-01   2.285101735611e-04   2.923400e+04
             29    -9.188858996373e-01   4.672804555248e-04   2.907025e+04
             30    -8.842000473526e-01   2.641491729317e-04   2.425295e+04
             31    -9.487664479690e-01   3.640757645831e-04   2.713061e+04
             32    -9.223969159615e-01   4.864047380881e-04   2.960932e+04
             33    -9.202853323820e-01   3.785635197476e-04   3.252139e+04
             34    -9.728756774528e-01   3.311004115207e-04   3.446187e+04
             35    -9.087592292492e-01   3.144028322809e-04   3.134666e+04
             36    -9.287014853837e-01   4.345337182486e-04   3.414052e+04
             37    -9.227070946459e-01   3.899278053863e-04   3.296192e+04
             38    -9.506868581302e-01   3.973117826580e-04   3.430335e+04
             39    -9.386238582045e-01   4.181219250494e-04   3.577663e+04
             40    -8.810472680388e-01   4.871337060502e-04   2.723775e+04
             41    -9.445359111010e-01   3.503180222855e-04   3.457794e+04
             42    -9.224249288891e-01   4.046091329176e-04   2.933016e+04
             43    -9.119863187647e-01   3.571795787100e-04   2.865514e+04
             44    -9.395883104560e-01   4.163072156188e-04   3.408301e+04
             45    -9.315083437968e-01   6.435880592435e-04   3.081327e+04
             46    -9.109544324207e-01   3.695723402308e-04   3.126670e+04
             47    -9.092748566881e-01   2.806115240703e-04   3.301050e+04
             48    -9.498014528255e-01   4.564117279321e-04   3.595083e+04
             49    -9.320477554288e-01   3.843104234121e-04   3.653608e+04
             50    -9.043527907182e-01   3.374974917741e-04   3.168663e+04
             51    -8.540210894125e-01   2.721970364555e-04   3.442116e+04
             52    -9.315978072661e-01   3.717282094250e-04   3.173517e+04
             53    -9.494837171107e-01   3.296408733794e-04   3.400242e+04
             54    -9.135136755484e-01   3.221525779566e-04   3.356802e+04
             55    -9.060559673145e-01   3.329085290092e-04   3.073191e+04
             56    -9.097638624077e-01   2.214045414306e-04   3.305253e+04
             57    -9.395132418593e-01   3.001094817454e-04   3.217825e+04
             58    -9.141049959241e-01   2.951092986753e-04   3.229236e+04
             59    -8.974082752398e-01   2.186178434286e-04   3.299961e+04
             60    -8.875317559150e-01   2.742612124573e-04   3.026904e+04
             61    -9.345585190053e-01   5.920536714953e-04   2.909385e+04
             62    -9.189806022595e-01   2.678908440871e-04   3.283732e+04
             63    -8.696998094497e-01   2.817182551441e-04   3.051392e+04
             64    -8.914826035005e-01   4.360645796678e-04   2.886615e+04
             65    -9.193701123106e-01   3.396248178236e-04   3.445568e+04
             66    -9.179444140589e-01   6.220029915821e-04   3.094116e+04
             67    -9.231722217836e-01   4.446008398432e-04   2.945782e+04
             68    -9.151636001435e-01   3.914873554367e-04   2.982789e+04
             69    -9.483343531085e-01   3.903064144322e-04   3.199851e+04
             70    -8.895063785070e-01   3.965538534833e-04   2.747188e+04
             71    -9.136384383879e-01   3.475888079297e-04   3.125973e+04
             72    -9.068966336764e-01   3.563768845136e-04   3.092702e+04
             73    -9.221676302375e-01   4.142588134694e-04   2.802911e+04
             74    -9.610409028544e-01   3.892518075940e-04   3.275153e+04
             75    -9.241723115088e-01   2.202183945216e-04   2.696166e+04
             76    -9.193951652451e-01   4.028161117441e-04   2.802960e+04
             77    -9.355853062159e-01   2.547216932481e-04   3.027719e+04
             78    -9.255836201373e-01   2.780845267026e-04   3.149765e+04
             79    -9.099827125781e-01   4.034299391935e-04   3.353474e+04
             80    -9.022886003073e-01   3.539433807646e-04   3.331002e+04
             81    -9.458278188461e-01   3.229137130534e-04   3.148564e+04
             82    -9.504382607208e-01   2.851443867250e-04   2.854110e+04
             83    -9.284727906852e-01   3.487187845996e-04   3.333937e+04
             84    -9.166379762185e-01   3.215694992107e-04   2.725048e+04
             85    -9.431805132368e-01   3.781050862713e-04   3.064698e+04
             86    -9.527546871425e-01   3.190013532851e-04   3.254947e+04
             87    -9.310737096367e-01   5.396624235013e-04   3.131234e+04
             88    -9.471219754945e-01   3.464349287237e-04   3.168770e+04
             89    -8.843432450113e-01   4.515924155889e-04   2.716597e+04
             90    -8.981513215841e-01   3.436104067683e-04   2.584015e+04
             91    -9.105620808738e-01   3.845944064717e-04   2.884639e+04
             92    -9.186231026254e-01   6.425819174188e-04   2.722514e+04
             93    -9.192887998040e-01   4.003184868853e-04   3.192166e+04
             94    -9.043104264459e-01   3.027298640123e-04   3.053814e+04
             95    -9.066041647450e-01   4.149209009644e-04   2.775742e+04
             96    -9.279012403411e-01   2.833592599669e-04   2.861004e+04
             97    -9.309590257997e-01   3.908932305736e-04   3.378841e+04
             98    -9.326139099992e-01   4.245232401115e-04   3.089370e+04
             99    -9.028580487866e-01   2.746989971395e-04   2.994034e+04
            100    -9.669841514400e-01   4.244030700418e-04   3.100955e+04
            101    -9.018018638958e-01   3.184296004895e-04   2.773622e+04
            102    -9.354966421067e-01   4.014017631943e-04   3.148412e+04
            103    -9.457489330716e-01   2.646784229210e-04   2.981248e+04
            104    -9.305590038708e-01   2.809373868594e-04   3.044180e+04
            105    -9.132639815167e-01   3.913099777475e-04   2.855120e+04
            106    -9.280915112844e-01   2.997715433746e-04   3.172713e+04
            107    -8.672513673697e-01   3.001134933539e-04   2.933689e+04
            108    -8.902097158336e-01   3.077638863611e-04   3.005514e+04
            109    -9.007943199670e-01   4.836065870751e-04   2.957597e+04
            110    -8.997190362490e-01   2.973868387219e-04   3.028052e+04
            111    -8.864413128149e-01   3.541416931893e-04   3.173429e+04
            112    -9.257383410949e-01   2.571564901699e-04   3.059286e+04
            113    -9.387394046277e-01   3.991425300606e-04   3.089770e+04
            114    -9.142269756179e-01   2.483550766294e-04   3.504748e+04
            115    -9.090751577153e-01   4.324703458748e-04   2.858450e+04
            116    -8.888114256745e-01   4.841345776475e-04   2.860152e+04
            117    -9.371000483733e-01   2.660437604368e-04   3.412015e+04
            118    -9.408113986747e-01   3.500209769117e-04   3.234037e+04
            119    -9.261148147103e-01   3.258541874090e-04   3.345028e+04
            120    -9.264517175692e-01   3.386672904834e-04   3.653087e+04
            121    -9.243782038992e-01   3.747260538255e-04   3.296913e+04
            122    -9.139440517687e-01   4.068078573740e-04   2.585655e+04
            123    -9.465528960117e-01   3.133385471066e-04   3.272620e+04
            124    -9.460493887760e-01   3.362096588711e-04   2.969844e+04
            125    -8.795465503801e-01   2.758074470677e-04   2.345380e+04
            126    -8.930150098420e-01   3.096235546655e-04   2.808220e+04
