# 1. proc label     2. energy            3. bias correction   4. time
             35    -8.599511795435e-01   2.245978516172e-04   2.332845e+04
             36    -8.528428590226e-01   2.338852801676e-04   2.490326e+04
             37    -8.444693781305e-01   2.153889452616e-04   2.442899e+04
             38    -8.900301314466e-01   2.431760104781e-04   2.773880e+04
             39    -8.757915911787e-01   2.222656783537e-04   2.579389e+04
             40    -8.507718069116e-01   2.634854075378e-04   2.204384e+04
             41    -8.930160697299e-01   3.499862808590e-04   2.747436e+04
             42    -8.393254994847e-01   2.002881065163e-04   2.183681e+04
             43    -8.860478552923e-01   2.732345762060e-04   2.625167e+04
             44    -8.789406331311e-01   2.898476796102e-04   2.602749e+04
             45    -8.660792409995e-01   2.171619798422e-04   2.276029e+04
             46    -8.618641771806e-01   2.169787341631e-04   2.458708e+04
             47    -8.812993787242e-01   2.762324226478e-04   2.591030e+04
             48    -8.965481662404e-01   2.398263546488e-04   2.465898e+04
             49    -8.558835605796e-01   2.324701150548e-04   2.316741e+04
             50    -8.875906493034e-01   2.194990696244e-04   2.447219e+04
             51    -8.504187573588e-01   2.424568609768e-04   2.527867e+04
             52    -8.681666938012e-01   2.616515763141e-04   2.534784e+04
             53    -8.552042543802e-01   2.441823566626e-04   2.939746e+04
             54    -8.732849144015e-01   2.245183231379e-04   2.624436e+04
             55    -8.531668298809e-01   2.198093317784e-04   2.585027e+04
             56    -8.925412160296e-01   2.647151114632e-04   2.374844e+04
             57    -8.767996629892e-01   2.382148137847e-04   2.615282e+04
             58    -8.907056380611e-01   2.618491969935e-04   2.341897e+04
             59    -8.855030532335e-01   2.600326578849e-04   2.708131e+04
             60    -8.780587744327e-01   2.348651603915e-04   2.495985e+04
             61    -8.953089936783e-01   2.381957726677e-04   2.487854e+04
             62    -8.729944601829e-01   2.556494329473e-04   2.689438e+04
             63    -8.868863239211e-01   2.186887174185e-04   2.394584e+04
             64    -8.843717070007e-01   2.811130804627e-04   2.714882e+04
             65    -8.615755661331e-01   1.896987081125e-04   2.339403e+04
             66    -8.994744211340e-01   2.557091442105e-04   2.740903e+04
             67    -8.730870320288e-01   2.412235891764e-04   2.695477e+04
             68    -8.692633364790e-01   2.344790943071e-04   2.291752e+04
             69    -8.671646321993e-01   1.910712280391e-04   2.161822e+04
             70    -8.712934336799e-01   2.230972152694e-04   2.259041e+04
             71    -8.786620392960e-01   2.685902523061e-04   2.434372e+04
             72    -8.672502549063e-01   2.169335302734e-04   2.522354e+04
             73    -8.879847796950e-01   2.229793456790e-04   2.639385e+04
             74    -8.860415040094e-01   2.523945460314e-04   2.427565e+04
             75    -8.893575519594e-01   2.625885397431e-04   2.650189e+04
             76    -8.841232772778e-01   2.256032377688e-04   2.634763e+04
             77    -9.070536194787e-01   2.376391397856e-04   2.516996e+04
             78    -8.629036601354e-01   2.314869102902e-04   2.638922e+04
             79    -8.676335745135e-01   2.194588636520e-04   2.497331e+04
             80    -8.584274768104e-01   1.912697860276e-04   2.371379e+04
             81    -8.612189697173e-01   2.408648001989e-04   2.262499e+04
             82    -8.516132917129e-01   2.430899645514e-04   2.408439e+04
