# 1. proc label     2. energy            3. bias correction   4. time
             71    -9.992629204858e-01   3.724617329977e-04   3.243812e+04
             72    -1.030535253707e+00   6.744209503802e-04   3.071034e+04
             73    -1.074013763103e+00   6.651619615567e-04   3.038160e+04
             74    -1.107018831467e+00   8.812053348038e-04   3.225181e+04
             75    -1.034797911828e+00   6.516598263385e-04   3.033576e+04
             76    -1.071598104752e+00   8.574832169234e-04   2.964754e+04
             77    -1.026854339795e+00   5.184553160977e-04   3.106530e+04
             78    -1.053477136675e+00   8.606946376972e-04   3.506061e+04
             79    -1.046189342162e+00   5.612755217631e-04   3.747277e+04
             80    -1.093088408919e+00   7.384728774320e-04   2.960035e+04
             81    -1.009120903576e+00   6.834869654445e-04   3.564359e+04
             82    -1.065468776256e+00   6.421529265955e-04   3.308336e+04
             83    -1.039320110294e+00   6.066167171202e-04   3.190728e+04
             84    -1.064200912229e+00   5.666201632874e-04   3.301427e+04
             85    -1.043698364425e+00   4.926737290421e-04   2.799786e+04
             86    -1.072915060453e+00   9.503753479210e-04   3.722303e+04
             87    -1.043824260087e+00   6.414777889023e-04   3.162708e+04
             88    -1.072933874711e+00   5.512256878289e-04   2.891336e+04
             89    -1.030487198087e+00   6.801724212842e-04   3.305262e+04
             90    -1.047252537847e+00   4.812337473149e-04   3.373751e+04
             91    -1.031154763700e+00   6.377946084679e-04   3.478906e+04
             92    -1.051326359533e+00   9.692368350603e-04   3.445834e+04
             93    -1.011389450013e+00   4.611566063467e-04   2.857361e+04
             94    -1.040946106961e+00   6.141563732403e-04   3.314306e+04
             95    -1.052617683260e+00   6.731516248465e-04   2.914890e+04
             96    -1.051850681825e+00   7.233910702331e-04   3.478708e+04
             97    -1.033533768357e+00   5.528849705188e-04   3.127987e+04
             98    -1.037925243030e+00   5.167609863945e-04   3.438966e+04
             99    -1.054586738189e+00   5.669458596619e-04   3.105520e+04
            100    -1.032419748260e+00   5.678345265772e-04   3.436170e+04
            101    -1.072536631924e+00   5.648979152519e-04   3.231452e+04
            102    -1.031154214696e+00   4.386859392258e-04   3.323166e+04
            103    -1.084160338576e+00   8.186357983148e-04   3.438044e+04
            104    -1.055043056502e+00   7.478165048917e-04   3.629227e+04
            105    -1.030300605671e+00   6.036496332078e-04   3.556825e+04
            106    -1.061241362927e+00   6.559586322492e-04   3.392147e+04
            107    -1.020243640653e+00   7.654042905571e-04   3.409063e+04
            108    -1.100140930748e+00   7.566532283210e-04   3.787971e+04
            109    -1.040524431500e+00   6.446754064723e-04   3.484234e+04
            110    -1.021693487541e+00   6.961989278622e-04   2.986752e+04
            111    -1.048873291526e+00   6.892247381590e-04   3.278370e+04
            112    -1.040020721414e+00   9.066573427463e-04   3.646603e+04
            113    -1.071736045838e+00   6.767399270433e-04   3.358283e+04
            114    -1.008000481022e+00   5.342141022573e-04   3.360306e+04
            115    -1.083115238843e+00   6.948360070764e-04   3.077903e+04
            116    -1.013164008214e+00   6.710769507870e-04   3.374777e+04
            117    -1.046004951607e+00   7.670616530377e-04   3.201802e+04
            118    -9.934740032739e-01   3.899366941570e-04   2.715665e+04
            119    -1.041610650938e+00   5.599183470165e-04   3.305064e+04
            120    -1.051036032175e+00   7.858670097917e-04   3.716988e+04
            121    -1.049441978664e+00   7.380788953849e-04   3.165138e+04
            122    -1.058384335186e+00   5.186024389953e-04   3.183978e+04
            123    -1.041019349261e+00   7.480975112331e-04   3.630951e+04
            124    -1.043885051143e+00   5.408837984287e-04   3.005845e+04
            125    -1.104064599695e+00   5.781959694874e-04   3.267232e+04
            126    -1.066031714932e+00   7.802004560670e-04   3.827882e+04
            127    -1.033890729748e+00   5.784579252754e-04   3.364770e+04
            128    -1.062349296756e+00   5.526896901219e-04   3.351393e+04
            129    -1.095989974169e+00   5.459917676237e-04   3.732867e+04
            130    -1.047652751283e+00   5.923841685584e-04   3.131091e+04
            131    -1.023165915537e+00   6.081952270093e-04   3.369235e+04
            132    -1.045086529914e+00   5.433146482809e-04   3.296577e+04
            133    -1.044686701048e+00   9.180598685817e-04   3.379875e+04
            134    -1.039762835453e+00   5.203499973878e-04   3.126019e+04
            135    -1.034228925954e+00   7.340811220809e-04   3.304872e+04
            136    -1.109383293593e+00   7.508683262886e-04   3.421732e+04
            137    -1.046310483024e+00   6.984308446963e-04   3.409890e+04
            138    -1.042808700849e+00   7.404650716233e-04   3.356698e+04
            139    -1.058967659622e+00   9.294085781622e-04   3.746360e+04
            140    -1.082874975529e+00   6.281849716425e-04   3.712973e+04
            141    -1.058458362714e+00   7.410879144642e-04   3.477710e+04
            142    -1.024673756925e+00   6.288486516590e-04   3.470144e+04
            143    -1.021876356853e+00   5.952776189027e-04   2.984611e+04
            144    -1.027038181356e+00   6.044053199450e-04   3.136987e+04
            145    -1.033468750856e+00   8.266267758742e-04   3.130295e+04
            146    -1.042755004031e+00   7.047948888402e-04   3.488083e+04
            147    -1.041009677117e+00   5.131740684938e-04   3.311226e+04
            148    -1.060725307863e+00   8.158887888611e-04   3.534968e+04
            149    -1.059584301528e+00   6.813685735614e-04   3.249941e+04
            150    -1.031638092484e+00   7.109535697524e-04   3.107585e+04
            151    -1.036531757048e+00   5.707204461308e-04   3.178154e+04
            152    -1.014497813017e+00   6.699551678141e-04   3.201781e+04
            153    -1.049225591693e+00   5.928483273279e-04   2.981478e+04
            154    -1.027696515839e+00   4.688560049669e-04   3.280569e+04
            155    -1.096151056554e+00   6.054459199069e-04   3.588612e+04
            156    -1.034989602610e+00   5.803756248477e-04   3.246517e+04
            157    -1.043662799342e+00   6.127358614523e-04   3.585047e+04
            158    -1.089387766347e+00   6.561698375623e-04   3.688870e+04
            159    -1.091791232726e+00   8.133364507719e-04   3.311613e+04
            160    -1.020976111749e+00   6.553720475586e-04   3.221958e+04
            161    -1.101786981732e+00   7.241576198438e-04   3.346087e+04
            162    -1.051711112824e+00   5.931523092096e-04   2.906498e+04
            163    -9.855276681725e-01   4.543690418847e-04   3.197867e+04
            164    -1.060123129789e+00   6.221752362670e-04   3.113671e+04
            165    -1.065689108111e+00   5.465216484344e-04   3.023415e+04
            166    -1.066599735931e+00   7.285381407293e-04   3.260379e+04
            167    -1.015440288273e+00   7.308067768060e-04   3.232159e+04
            168    -1.068817326545e+00   5.101575817928e-04   3.116339e+04
            169    -1.099612631215e+00   8.382100438100e-04   3.535301e+04
            170    -1.044274339466e+00   6.153834313654e-04   3.034812e+04
            171    -1.034600908769e+00   5.505923652926e-04   3.600796e+04
            172    -1.068324062611e+00   7.521818658474e-04   2.864779e+04
            173    -1.035810097694e+00   7.049355602817e-04   3.459841e+04
            174    -1.033842995927e+00   4.220719531414e-04   3.156208e+04
            175    -1.075907116374e+00   7.776391391124e-04   2.995594e+04
            176    -1.034749892795e+00   6.561194936022e-04   3.125073e+04
            177    -1.059116861590e+00   6.236644702799e-04   3.125593e+04
            178    -1.005813894975e+00   4.324971039862e-04   2.900258e+04
            179    -1.039926330651e+00   6.566186481382e-04   3.183874e+04
            180    -1.062431156520e+00   6.417513186197e-04   3.360115e+04
            181    -1.019275037818e+00   8.320578451891e-04   3.052463e+04
            182    -1.019932033058e+00   5.302982458134e-04   3.399522e+04
            183    -1.072239107445e+00   7.377689458425e-04   3.084770e+04
            184    -1.074613834488e+00   4.466321459031e-04   3.043737e+04
            185    -1.039747459253e+00   5.661852438320e-04   3.630722e+04
            186    -1.045910938457e+00   4.438089717179e-04   3.242501e+04
            187    -1.039588366021e+00   5.579226680998e-04   3.085440e+04
            188    -1.005292417810e+00   6.583461398114e-04   3.049997e+04
            189    -1.063872466709e+00   8.435495356096e-04   3.405809e+04
            190    -1.038258848045e+00   5.691416483194e-04   3.301645e+04
            191    -1.037075150594e+00   5.283061656029e-04   3.335134e+04
            192    -1.042050910607e+00   5.377494090577e-04   3.248767e+04
            193    -1.047240463122e+00   1.083716431226e-03   3.542701e+04
            194    -1.016510605896e+00   7.679432019503e-04   3.372907e+04
            195    -1.016470827448e+00   5.961754047278e-04   3.777539e+04
            196    -1.055745072154e+00   7.629063983476e-04   3.174135e+04
            197    -1.024924660617e+00   3.322299835258e-04   3.104314e+04
            198    -1.094667601056e+00   7.342853794432e-04   3.346864e+04
            199    -1.035471627919e+00   5.045691408367e-04   3.621193e+04
            200    -1.047190187121e+00   6.932246799070e-04   3.498220e+04
            201    -1.022742532283e+00   5.373153726969e-04   3.215770e+04
            202    -1.032133338019e+00   4.894684004777e-04   2.932192e+04
            203    -1.048793066966e+00   4.265169598601e-04   3.328503e+04
            204    -1.033637244319e+00   4.001838727087e-04   3.419808e+04
            205    -1.093150386090e+00   9.193085587224e-04   3.911157e+04
            206    -1.001674832351e+00   5.158339218485e-04   3.031401e+04
            207    -1.008589386566e+00   5.084997556848e-04   3.070696e+04
            208    -1.019374773540e+00   8.736736435503e-04   3.456338e+04
            209    -1.006196376372e+00   7.352932104166e-04   3.072537e+04
            210    -1.022043310321e+00   5.198691380561e-04   3.382925e+04
            211    -1.093718665856e+00   6.762167549778e-04   3.251996e+04
            212    -1.042617525997e+00   5.565515620910e-04   3.097679e+04
            213    -1.052113730494e+00   5.056417644861e-04   3.121361e+04
            214    -1.050553444399e+00   6.295838337491e-04   3.215768e+04
            215    -1.025446809379e+00   7.515798162679e-04   3.272658e+04
            216    -1.046066111034e+00   7.212291784520e-04   3.565082e+04
            217    -1.015287760433e+00   4.389510367237e-04   3.044748e+04
            218    -1.028844284147e+00   5.397017923705e-04   3.166286e+04
            219    -1.040096235854e+00   6.046334894302e-04   3.517667e+04
            220    -1.049120405053e+00   5.968564951717e-04   3.213739e+04
            221    -1.058026016514e+00   5.342111919738e-04   3.235382e+04
            222    -1.063911005164e+00   6.937176436097e-04   3.469677e+04
            223    -1.034923346915e+00   4.757243078277e-04   3.023363e+04
            224    -1.017930794683e+00   6.722874421782e-04   3.395318e+04
            225    -1.072713151747e+00   6.255296756719e-04   3.568234e+04
            226    -1.007515218559e+00   3.555316921336e-04   2.795422e+04
            227    -1.058594513580e+00   7.198212269782e-04   3.582658e+04
            228    -1.066147902241e+00   7.614325629190e-04   3.670028e+04
            229    -1.096441228025e+00   6.670498811724e-04   2.881525e+04
            230    -1.051146076212e+00   6.059028529964e-04   3.316283e+04
            231    -9.993801411577e-01   6.219719741536e-04   3.494876e+04
            232    -1.018829420853e+00   5.665693589377e-04   3.451511e+04
            233    -9.793982669579e-01   3.692604560084e-04   2.903685e+04
            234    -1.026748509998e+00   5.137734261992e-04   2.515107e+04
            235    -1.009670203968e+00   6.561617148317e-04   3.334064e+04
            236    -1.017721490152e+00   5.461067216049e-04   3.467366e+04
            237    -1.054638537150e+00   6.255997015727e-04   3.169954e+04
            238    -1.048582741092e+00   4.369677956343e-04   3.218785e+04
            239    -1.042827103283e+00   7.937412214367e-04   3.287204e+04
            240    -1.084687510915e+00   6.037032468436e-04   3.511137e+04
            241    -1.050202273531e+00   7.176648599866e-04   3.660516e+04
            242    -1.064890131939e+00   1.021607806023e-03   3.258983e+04
            243    -1.040756841278e+00   6.012126732926e-04   2.931642e+04
            244    -1.022647376732e+00   5.862781129831e-04   3.453045e+04
            245    -1.089882036409e+00   9.950569359162e-04   3.433998e+04
            246    -1.066241427132e+00   6.577918875122e-04   3.255998e+04
            247    -9.957558193334e-01   3.382224158314e-04   3.063237e+04
            248    -1.048091366574e+00   7.193561052864e-04   3.639262e+04
            249    -1.012817624553e+00   6.603301774461e-04   3.324260e+04
            250    -1.020430413109e+00   6.254541652345e-04   3.583837e+04
            251    -1.055195682679e+00   6.083989666342e-04   3.328817e+04
            252    -1.067870465702e+00   5.723978757788e-04   3.640783e+04
            253    -1.034322225570e+00   4.376189523430e-04   3.147716e+04
            254    -1.020996947994e+00   6.438882914550e-04   3.193773e+04
            255    -1.065790695599e+00   8.412218854914e-04   3.181848e+04
            256    -1.037542681831e+00   5.704327590093e-04   3.109116e+04
            257    -1.091250795062e+00   9.859893620080e-04   3.772647e+04
            258    -1.031753739914e+00   8.185723407284e-04   3.588695e+04
            259    -1.092651761309e+00   9.569052978373e-04   3.599332e+04
            260    -1.017191061104e+00   5.883163276710e-04   2.949024e+04
            261    -1.008347228621e+00   4.717214826941e-04   3.314167e+04
            262    -1.062781105486e+00   4.860898298885e-04   3.078286e+04
            263    -1.031513276535e+00   4.585722754532e-04   3.156901e+04
            264    -1.010754480065e+00   6.002408442032e-04   3.014394e+04
            265    -1.036980585708e+00   6.756088153588e-04   3.300492e+04
            266    -1.081887568320e+00   1.040283243509e-03   3.688131e+04
            267    -1.011761813632e+00   4.867807983732e-04   2.914175e+04
            268    -1.073494255054e+00   5.173148464135e-04   3.567297e+04
            269    -9.947294430466e-01   5.252517359425e-04   3.289836e+04
            270    -9.911696206158e-01   4.138321034925e-04   2.917473e+04
            271    -1.046364613276e+00   7.330204613456e-04   3.157382e+04
            272    -1.038893031596e+00   5.177291980564e-04   2.976919e+04
            273    -1.070128472132e+00   5.797539721448e-04   3.056059e+04
            274    -1.041671973777e+00   7.278137935779e-04   3.505421e+04
            275    -1.079618953198e+00   6.540881949662e-04   3.125602e+04
            276    -1.086808747225e+00   6.803187669720e-04   3.545432e+04
            277    -1.026176653797e+00   6.962938517365e-04   3.155584e+04
            278    -1.070532436849e+00   6.388953336133e-04   2.973323e+04
            279    -1.034209806115e+00   9.616312281898e-04   2.939426e+04
            280    -1.020626139011e+00   5.116059536778e-04   2.721277e+04
            281    -1.002292742386e+00   8.366556546942e-04   2.941907e+04
            282    -1.054300941091e+00   5.710347067954e-04   2.959131e+04
            283    -1.076845717017e+00   7.484965849146e-04   3.248143e+04
            284    -1.031671985197e+00   6.474309556939e-04   3.356333e+04
            285    -1.058043962212e+00   5.461185652774e-04   3.194350e+04
            286    -1.066934666138e+00   5.671294169758e-04   3.321075e+04
            287    -1.054398150777e+00   5.661329832779e-04   3.086146e+04
            288    -1.077861390803e+00   6.926438183527e-04   3.447151e+04
            289    -1.089913004753e+00   7.233556300763e-04   2.936292e+04
            290    -1.018963626467e+00   7.088497851144e-04   3.340631e+04
            291    -1.054338005176e+00   6.306545986155e-04   3.530335e+04
            292    -9.971597845553e-01   4.388999659220e-04   3.242224e+04
            293    -1.058062520277e+00   6.141834209229e-04   3.120380e+04
            294    -1.081788549352e+00   7.709283433577e-04   3.352346e+04
            295    -1.053478840893e+00   6.909869043140e-04   3.354807e+04
            296    -1.039616700907e+00   4.817493869978e-04   3.171486e+04
            297    -1.063935538054e+00   7.237851164419e-04   3.421845e+04
            298    -1.045039301608e+00   7.638817321465e-04   3.028436e+04
            299    -1.041219532653e+00   7.098615662361e-04   3.349726e+04
            300    -1.085486316722e+00   8.858159115995e-04   3.217010e+04
            301    -1.042906116166e+00   6.402180515525e-04   3.236412e+04
            302    -1.041906404673e+00   5.913012119837e-04   2.878649e+04
            303    -1.021398314759e+00   3.765664577538e-04   3.276744e+04
            304    -1.022862467830e+00   6.801756799142e-04   3.179331e+04
            305    -1.042785428165e+00   7.185751555177e-04   3.396334e+04
            306    -1.053415630576e+00   7.839462755322e-04   3.620265e+04
            307    -1.036779960707e+00   4.984269136739e-04   3.244633e+04
            308    -1.039865916643e+00   5.375068843383e-04   3.408724e+04
            309    -1.030707720107e+00   6.333030614193e-04   2.873952e+04
            310    -1.050913129350e+00   6.441559122663e-04   3.385001e+04
            311    -1.015796758478e+00   5.379205664036e-04   3.353609e+04
            312    -1.062416714834e+00   4.993758727619e-04   2.964917e+04
            313    -1.050010766713e+00   7.367345938711e-04   2.816039e+04
            314    -1.058711762817e+00   6.247783043489e-04   3.035709e+04
            315    -1.028686758069e+00   4.620103623711e-04   3.220733e+04
            316    -1.021759501335e+00   4.986192565073e-04   3.001460e+04
            317    -9.945740284381e-01   4.574875183687e-04   2.853636e+04
            318    -1.029754260394e+00   5.784833840061e-04   3.410501e+04
            319    -1.054173457984e+00   7.374684736361e-04   3.332267e+04
